,Experiment,chatter_presence,med,std,rms,curtose,distortion,amplitude,sra,crest,impulse,margin,max,freq_max,freq_sec_highest,fft_mean
40,c_570_040_split_1_noise_added,c,0.005444219252525287,0.003911207405545128,0.00670347674233427,1.0310105983017213,4402.966551211813,0.0468795918192819,0.005215954682666886,4.113065259114242,4.759999061948935,5.286057679105081,0.0275718373041754,120.07436077192524,-120.07436077192524,0.4728405766096045
41,c_1030_010_split_2_noise_added,c,0.0054348215420432595,0.004344763839605055,0.006957787463286722,0.010241473447359262,2564.44329639224,0.0293984848484302,0.00523670772645231,2.8815815755787457,3.392305251374108,3.8286330282905827,0.0200494321609998,4487.109160734539,-4487.109160734539,0.1463871107514648
42,s_570_035_split_3,s,0.005466160496880595,0.002412721600545746,0.005974950546083831,0.5247760438480067,6293.334131497736,0.03154046008715,0.005200555650052164,3.7941970599409593,4.124741127656003,4.359176465118013,0.0226701397952439,-409.7735461981988,-1614.0203221028753,0.6523653600243624
43,c_1030_013_split_1,c,0.0054301705321121545,0.00391158028843738,0.0066921158604839,-0.433651428085184,2966.7033718063676,0.023938160528382702,0.005089506168099878,2.49134146065166,2.9043299490559322,3.27582778211517,0.0166723457027081,3298.13494241032,4905.375754262666,0.25155536097891823
44,s_570_035_split_2_noise_added,s,0.005489111300440593,0.0025089718050104607,0.006035327001037895,0.9600176172207155,5670.576258701497,0.0370764080591582,0.005219570154627494,4.21076280569127,4.5961280504358895,4.868855040414393,0.0254133304561546,436.9553400792214,-436.9553400792214,0.33481372883128324
45,c_570_040_split_1,c,0.005448355418091277,0.003851064829405062,0.006671943128187193,1.0764965965203253,4536.181773861619,0.0450135245833744,0.005218178894907037,3.992335368509523,4.6079148703555495,5.104584389267155,0.0266366345273458,2508.780885484815,2696.131839001796,0.8072933120916054
46,c_1030_010_split_3_noise_added,c,0.0054368609241059445,0.003558719980995821,0.006497817243120588,0.3617080487985098,2210.357448435066,0.0307058292206902,0.005053401626394646,3.342315538516471,3.86314246195854,4.297650799154223,0.0217177555381222,-4686.414335355592,4686.414335355592,0.14633344006144589
47,c_1030_015_split_1,c,0.005420277245358575,0.0048297335704057505,0.00725975709481014,0.05820495943094439,3633.9176723741684,0.0375055558037623,0.005299848315859527,3.262116957653477,3.904356589455486,4.468463117436321,0.0236821767274253,2930.081243006953,2980.2136850969887,0.6287297018609601
48,c_1030_010_split_0_noise_added,c,0.005445082426347558,0.00508179057599287,0.007447737649252332,-0.4300911412748212,2854.251882959694,0.0301752551775206,0.005444664203557684,2.5893769900219965,3.0876187641069888,3.5419999793730503,0.0192850004966945,-548.5463521656004,548.5463521656004,0.13960437007271723
49,c_570_035_split_0_noise_added,c,0.0054539904437108,0.0029509566658600943,0.0062011292774070284,1.401735371516212,5948.329314176563,0.040922202341629396,0.005176449028737763,4.014236303467987,4.470123469744742,4.808856057438166,0.0248927982678655,119.5819890587872,-119.5819890587872,0.4220276276270806
50,c_1030_010_split_3,c,0.005428786376441966,0.0035060001372034825,0.0064623146703871185,0.3402398672646796,2256.081965544126,0.0304035341680176,0.005052537600678647,3.2747102789698723,3.77645205919078,4.188431625766038,0.0211622082770545,-1279.9414883920851,-45.71219601400304,0.17737349108462552
51,c_1030_012_split_0,c,0.005447677763554574,0.00421298670364593,0.006886603959926504,0.2586968259225797,4357.849065369761,0.030290915173886997,0.005262226660514739,2.8677244074249715,3.347369453656823,3.752951656061677,0.0197488822601507,488.4721844461873,1192.460920628049,0.3078594609322888
52,c_1030_013_split_0_noise_added,c,0.005438978912279806,0.003817337045617571,0.0066446887996526125,-0.2980800155621832,2915.4226813302257,0.0232311507434673,0.0051419343193153215,2.5351117431329464,2.930110316393189,3.27601006924303,0.0168450286054633,-2664.1067836842662,2664.1067836842662,0.12692693028925522
53,s_570_035_split_1_noise_added,s,0.005431030906750879,0.0027605037160314256,0.006092318430649288,0.9351702839152454,6326.21657894514,0.0371004084955759,0.005131299471620386,3.774513589882522,4.180721112541532,4.4814259696902585,0.0229955387103775,-4037.908542582001,4037.908542582001,0.387302453098988
54,c_1030_015_split_1_noise_added,c,0.005416158190342851,0.004889403878981699,0.007296529304650145,0.06948062347825612,3496.9561603719058,0.038826391738833,0.00531566842272241,3.389778348233884,4.06330328816873,4.652964610890802,0.0247336170541571,3785.8209485636926,-3785.8209485636926,0.2753319985005412
55,c_1030_015_split_2,c,0.005430042356528696,0.004537504514262038,0.0070762167264567495,0.17883049081717628,3329.5272200395098,0.0396667993287545,0.0052806875379743795,3.56008713213867,4.207113642916286,4.7705810902317625,0.0251919481120831,-2930.081243006953,-2980.2136850969887,0.6287297018609601
56,c_570_040_split_0_noise_added,c,0.005449612765394645,0.003787413779945377,0.006636440708250439,0.9531071841564707,4069.2153092018125,0.0437364654400007,0.005176185330676441,4.450217116370459,5.146077357079552,5.705669357819198,0.0295336020316338,2372.840032919314,-2372.840032919314,0.4440298049970042
57,c_570_040_split_3,c,0.005439840545365096,0.0030783299011900743,0.006250415293344347,1.528862391992277,4602.15550813443,0.0368931143967271,0.005191667547924984,3.9350708910143086,4.394488426029651,4.737558222005281,0.02459582727759,-2411.5625785764505,-41.1425436759536,0.804063483221476
58,s_570_035_split_2,s,0.005489466715075664,0.0024342847997552534,0.006004988209676806,1.0384841615867586,5831.455480355648,0.036403135566007896,0.005237185733724295,4.094630174410377,4.449277912396839,4.694927232003266,0.0245882059203212,-4371.750699175499,-4928.855106389117,0.6642183740753105
59,c_1030_013_split_2_noise_added,c,0.005464856274934766,0.003305987668984787,0.006386877963248461,-0.3051696177093701,2918.9048441890086,0.0219386985886949,0.005072536964286922,2.532090981138851,2.8865500578609615,3.1881790516728783,0.0161721560883759,-890.4735783527792,890.4735783527792,0.1310166365081272
60,c_1030_012_split_2_noise_added,c,0.0054765603493732535,0.003137859401655323,0.0063117544890893655,-0.051636332782586614,4691.353101655219,0.0244503338173655,0.00508563557833624,2.6638713655931845,3.015636948992217,3.3061161758743207,0.0168137020501394,4172.800000009725,-4172.800000009725,0.20752771566989797
61,c_1030_014_split_3,c,0.005482649155022269,0.0034151696668184967,0.0064591924231185436,0.06240599052610207,2935.7975413488607,0.0284877957578786,0.005113352403778927,2.85450395903993,3.2584392493583003,3.6058125644472496,0.0184377903439926,-698.9973689840652,-119.46241911426549,0.2318538953357378
62,s_570_035_split_1,s,0.005432199603762751,0.00269433325535544,0.00606367025315886,0.9997528472913504,6438.73803269233,0.0362298613472075,0.005144327176953447,3.708567371496208,4.091951606408079,4.371325710604311,0.0224875296523771,4371.750699175499,4928.855106389117,0.6642103045913051
63,c_1030_015_split_3,c,0.0054620176858830955,0.005098254582360971,0.007471545261024417,-0.14483614603136763,3704.090088102266,0.0408897533383176,0.005418905852324651,3.200249190598855,3.8394954878898426,4.412478704323425,0.0239108066741161,-1089.9361789149152,-430.3923485814728,0.3389592991549709
64,c_1030_013_split_3,c,0.005440687040943889,0.003255419220110818,0.006340101891111415,-0.06810576923043055,2392.2557121930063,0.0273137001398195,0.005042278967383898,3.0886397474388287,3.520164941004952,3.883619060025698,0.0195822907036988,-476.3210824659117,-119.76595355668798,0.18836929375759606
65,c_570_040_split_2,c,0.005453701874915404,0.0035187896796519316,0.006490328774667204,1.1884369875522411,4794.240239807244,0.0359449423315938,0.0051653627505185646,3.7775369622973454,4.321074816145553,4.746512109203953,0.0245174568437674,-2508.780885484815,-2696.131839001796,0.8072933120916056
66,c_1030_015_split_0_noise_added,c,0.0054081439007504645,0.0068074303320809285,0.008694011325439123,-0.37998025944182023,4208.500528235528,0.0400097663684671,0.006203745133346287,2.817014188407304,3.4177011954107965,3.947801325088499,0.0244911532579358,2908.341036757,-2908.341036757,0.25393624326001096
67,c_570_035_split_0,c,0.0054545384478028695,0.0028828241943358803,0.006169482903331028,1.5214414463916395,5888.690999692838,0.040044508049406805,0.005189887027751893,4.054879226399426,4.497560499020351,4.820241351800642,0.0250165080623434,409.7735461981988,1614.0203221028753,0.674196094607087
68,c_1030_012_split_1_noise_added,c,0.00545956973715976,0.003251114373696748,0.0063542088352610444,-0.004423357109860859,4202.328509386828,0.0277494178430695,0.005085251180449536,2.9736995372710053,3.380547725344948,3.715747207489707,0.0188955078731391,2672.639999982491,-2672.639999982491,0.224552682020046
69,c_1030_012_split_1,c,0.005461576460148525,0.0031906114169789972,0.006325200955236725,-0.01925156542770523,4183.7981253467715,0.0275051665243448,0.005084615598035755,2.9868627922156086,3.38710587573757,3.7156215690683854,0.0188925073864832,2969.5524871671264,2903.1535495499734,0.4528803145422277
70,c_1030_014_split_0_noise_added,c,0.005483525941569601,0.0033889271132718514,0.00644610351356007,0.49557170677607854,3016.9317110645065,0.028864383671199,0.0051929121939385744,2.7780208946862928,3.148007001568884,3.4484330913361143,0.0179074102499806,-119.45392491442368,-295.79067121666816,0.1309746877283879
71,c_1030_015_split_2_noise_added,c,0.005430777610685325,0.004594301383728241,0.0071133290187756415,0.14433456934417732,3466.19114968679,0.037552151985026,0.005295627849330986,3.419840227470936,4.047430775943421,4.5936854744652305,0.0243264487296453,4192.562042211031,-4192.562042211031,0.2829370439552227
72,c_1030_010_split_1,c,0.0054477103321611715,0.0035870700891033284,0.006522526570979826,-0.15245616546305785,3749.600907533929,0.0259484975671073,0.005060218268419304,2.6868491663916294,3.103106810242756,3.4632982512587978,0.0175250450800044,2875.2523014885105,4689.853788225374,0.3172407162856308
73,s_570_035_split_3_noise_added,s,0.005462526701089751,0.002485299351016141,0.006001316732167887,0.4749094855222489,5895.455847905975,0.0332510693450276,0.0051805475136211835,4.050192211911992,4.422874308592908,4.691875950550515,0.0243064862898435,-3177.219406996586,3177.219406996586,0.3356711116768073
74,c_1030_015_split_0,c,0.005400589234675073,0.006750320620161171,0.008644648770428167,-0.38934582205233115,4163.959348311883,0.0395590134302045,0.006176095759826168,2.847130042816772,3.4501288293307164,3.985112955013159,0.0246124392238851,1089.9361789149152,430.3923485814728,0.3606477343656878
75,c_1030_016_split_1,c,0.005462903489496633,0.0036825404101063653,0.006588143093535052,0.049721309001839575,4562.599294570942,0.0291674238265952,0.00511997051896333,2.872738254494078,3.3175290332305343,3.6965077476092887,0.0189260106908791,2963.447804402479,2947.1571322667637,0.5450159405430903
76,c_570_040_split_2_noise_added,c,0.005449705928109153,0.003578119440562672,0.006519343774870833,1.111825353016493,4612.506410574564,0.0373043890583885,0.005158875804467223,3.9263042005571873,4.504744652889464,4.961725736057954,0.0255969268481517,988.3277969120649,-988.3277969120649,0.4322434260983502
77,c_1030_014_split_1_noise_added,c,0.005469067695223121,0.004220877564205859,0.006908254145113086,-0.19699476071045252,3247.620818632708,0.0290961004396929,0.005281604494644367,2.580883061367083,3.0057858461618707,3.3757537363542838,0.0178293961067413,-120.875995449656,4462.457337894359,0.15735451141300905
78,c_1030_015_split_3_noise_added,c,0.0054620406811501845,0.005153758666784128,0.007509542458257269,-0.12160034818790821,3724.701948340999,0.0412444477057593,0.005449505166584156,3.18255235319365,3.820288028553298,4.385629757447304,0.0238995120219343,-2924.903996567384,2924.903996567384,0.2919628133468965
79,c_570_040_split_3_noise_added,c,0.005434128492902156,0.0031392248211073673,0.006275682004017334,1.40717019266061,4473.881562188918,0.0372375193038153,0.005171820707458714,4.047840644559376,4.538542298674337,4.911802269470686,0.0254029606881912,3021.4555650442235,-3021.4555650442235,0.35362189426978874
80,c_1030_014_split_2_noise_added,c,0.005485797538295682,0.0031672653064627,0.006334360061589036,-0.16785660952410542,3062.6073855978766,0.0240571214851214,0.005072744919040694,2.736439405556668,3.1046940826877494,3.4170045523981427,0.0173335924815166,-119.47091452168364,-4790.2147632027445,0.1481598447999585
81,c_1030_016_split_2_noise_added,c,0.005446498658596613,0.0039057089656475475,0.006702090916279007,0.11295094548181206,4407.245060823975,0.0331815199252713,0.005145088367608884,2.973950305250223,3.4561245736426445,3.8739247807216386,0.0199316853262827,119.851058877502,-119.851058877502,0.29137119494418245
82,c_1030_013_split_3_noise_added,c,0.005436950594108693,0.003313258555520908,0.006366797213879168,-0.01966597324666841,2398.867037282184,0.027206997922688398,0.0050499279529521044,3.0801421821530908,3.5170830597216924,3.883350583689009,0.019610640663684,-4962.51599928017,4962.51599928017,0.14444738089730025
83,c_1030_016_split_3_noise_added,c,0.005443304224881814,0.0038225742223782044,0.00665137462397506,-0.03317750354910576,4168.700743920091,0.0320086410113496,0.005117763746811298,3.1439410903307454,3.6491158472392504,4.086067865193592,0.0209115299874984,927.4451620432392,-927.4451620432392,0.2779336638241868
84,c_1030_013_split_0,c,0.005441363012275542,0.0037609403414671236,0.006614417385326759,-0.3222265160602258,3001.2649383690627,0.0233531743651647,0.005138826577596293,2.462684002977973,2.8393140331319406,3.1698325751796337,0.0162892198838636,476.3210824659117,119.76595355668798,0.21008566753132046
85,c_1030_013_split_2,c,0.00545853595676201,0.0032498890451634825,0.006352594933468138,-0.33112427379749887,2945.4399522771137,0.0215247398046245,0.005067290580863111,2.509306065890192,2.8528201335395877,3.1457846646678265,0.0159406050006949,-3298.13494241032,-4905.375754262666,0.2515025595370844
86,c_1030_014_split_2,c,0.005478254817170574,0.003113012201580049,0.006300852522200955,-0.17526115395677877,3099.1657708241482,0.0232469482798342,0.005085789811720513,2.7041935866633158,3.057576906038237,3.3502613383235813,0.0170387249810472,-2949.9395577114897,-2917.229609620679,0.2925000914744775
87,c_1030_012_split_3_noise_added,c,0.005457567365783885,0.0029555790064479718,0.006206442599976279,-0.1982036377978753,4369.077858848803,0.0235119207115744,0.00508730224156724,2.860266519717712,3.2066816994845295,3.489487970699581,0.0177520799752619,-168.95999999739246,168.95999999739246,0.20842747175517679
88,c_1030_014_split_3_noise_added,c,0.0054693445571285335,0.0034760622796000313,0.0064803564965794066,0.08317474201856045,2946.400196348191,0.0287894626829045,0.00511625616835624,2.8442438337352587,3.2534720214320005,3.602578408759383,0.0184317140058022,-1524.676432943391,1524.676432943391,0.17268980641865017
89,c_1030_010_split_0,c,0.005432119286560401,0.005040684986907064,0.007410248252682397,-0.4379280364850504,2790.2400757220853,0.0316335533128768,0.005413581552310707,2.6487053819563897,3.1580003447160525,3.6256153599708982,0.0196275644285128,1279.9414883920851,45.71219601400304,0.19901026858822216
90,c_1030_016_split_0,c,0.005470981639044682,0.0037301144516914296,0.006621524327036433,0.0027546574217227615,4956.61668779009,0.0263800056598198,0.005150576151922083,2.6444719800388126,3.05382492593783,3.399704233371773,0.0175104355479932,2358.947506223589,2360.402030521421,0.4304044185331409
91,c_1030_016_split_0_noise_added,c,0.005472796259466283,0.0037765810373940733,0.006649303229049473,0.0012570445151651732,4820.136150024815,0.0263540701133175,0.0051537820035436116,2.71931754614507,3.146485301949991,3.5084074041084525,0.0180815669403933,-2897.952059570333,2897.952059570333,0.21354468893484635
92,c_1030_016_split_2,c,0.0054479826209368675,0.0038443432398802464,0.006667730479062828,0.09637430277863634,4262.4742841553525,0.0317419872227016,0.0051402036473425505,3.074902971752288,3.565524409287657,3.988679373727403,0.0205026242649136,-2963.447804402479,-2947.1571322667637,0.5450159405430902
93,c_1030_012_split_0_noise_added,c,0.005450255143654457,0.004275092111455292,0.006926797533984267,0.25724833019055815,4251.693661896743,0.0314175257904648,0.005271753792451314,2.9392860490883153,3.438986867720762,3.862061878848134,0.0203598393564993,1898.758479453308,-1898.758479453308,0.21474432773400043
94,c_1030_014_split_0,c,0.005483757186942281,0.003324639990176267,0.006412741387441049,0.5449644368889923,2934.1251217057456,0.0281137680414923,0.005203561336756072,2.8563322108190787,3.2247746804421724,3.5200737724020694,0.0183169197846005,698.9973689840652,119.46241911426549,0.25372805286731426
95,c_1030_012_split_3,c,0.005460245682813359,0.0028921684250857106,0.006178866059310537,-0.22448962222782542,4522.554576760519,0.022367727155726998,0.005093616510754154,2.7632492203618115,3.088404909695621,3.351989060240812,0.0170737468211099,-488.4721844461873,-1192.460920628049,0.28604459628502676
96,c_1030_016_split_1_noise_added,c,0.005467913669175274,0.003739357994412483,0.00662420293944661,0.07765976223652427,4368.407328877878,0.0296649134127555,0.005127654707099912,3.0003767001086894,3.4730963319248085,3.8760613363429886,0.0198751041563071,-120.43286013525857,120.43286013525857,0.2748852741766224
97,c_1030_010_split_2,c,0.005439266858461869,0.00428732052515369,0.00692555992523497,-0.0037462018674916386,2601.310569903286,0.0292809851039775,0.005230797458342771,2.8408028357354365,3.339509717599704,3.7612143141356484,0.0196741502746632,-2940.2084476206755,-2889.9250320052724,0.30924948387818946
