,Experiment,chatter_presence,med,std,rms,curtose,distortion,amplitude,sra,crest,impulse,margin,max,freq_max,freq_sec_highest,fft_mean
10,i_570_002_split_0,i,0.0055066003334603465,0.0021763354756418815,0.005920968758583459,-0.3413277544116986,2827.5496250320975,0.015721797776675,0.005264969467473892,2.209225447000494,2.3732104802442135,2.484488264019048,0.0130807548523575,119.67234097045682,1834.1226161568409,0.18000931914507867
11,c_770_002_2_split_0,c,0.005478856819074522,0.00862853676447994,0.010220741806963822,8.492365577185451,1795.9912804506077,0.1259532022978192,0.006457721702751395,6.215785119127095,8.296980531848593,9.837824817241374,0.0635299348301659,1071.7785644312094,1259.5748085067655,1.285481685704482
12,s_425_010_split_2,s,0.005473758247557517,0.0021522738991997495,0.00588168037696936,-0.8047291881728356,7947.884940762433,0.0147646731266423,0.005236535954213832,2.224021936478859,2.389197293471098,2.498022795243266,0.0130809861817371,-4314.365485124493,-4157.5667395127,0.3512402130801222
13,s_320_015_split_1,s,0.005496885365975767,0.002047005011776455,0.005865657763493525,-1.0603063215972965,15073.93766002758,0.0139971204880496,0.005290179784244933,2.225051103522519,2.374291811388051,2.467097303274264,0.0130513882795467,4354.145879685971,4963.633414159536,0.4081979096861293
14,i_425_020_split_2,i,0.005509838819037678,0.003418727013113289,0.006484242041924731,0.881422053822257,4439.064914845626,0.029418792284346802,0.005197302602065599,3.083890652520019,3.5139536928879727,3.8475137879833246,0.019996693421769,-3011.1598512357464,-2569.565739152289,0.20552617400488757
15,c_425_020_split_3,c,0.0054860643698585775,0.00567452484423432,0.007892690191530875,5.062982220576961,2066.730643617653,0.0839774503061662,0.005858661394857544,5.403353039958476,6.470215176828275,7.279306426087761,0.0426469915398588,-715.185696287741,-905.3818923642629,0.6258245178663142
16,c_770_010_split_3,c,0.0054299384038057385,0.035444097626666234,0.035857331009054014,-0.2423136413236615,4845.00781677422,0.3436638409597427,0.025069328455751026,5.158851673384884,6.331270727538758,7.3788435300802035,0.184982652079174,-845.3566185830042,-783.316866741316,5.176962146269486
17,i_425_025_split_0,i,0.005518823718388516,0.0021619792020824173,0.005927125910580315,-0.4675864819936164,3303.0951110344126,0.0155353613621221,0.005279533121600339,2.3925153584674206,2.5684899006408823,2.685983674316853,0.0141807397726336,612.375504975789,1349.146034149795,0.18338995759789614
18,i_770_001_split_1,i,0.0054965418345919595,0.00563053086202733,0.00786852735359224,0.42289183686370224,4740.391160733324,0.0484992314560681,0.005556805994010645,3.537003375743827,4.319542123149333,5.008454108670666,0.0278310078117884,3886.721006933441,3913.6541008615577,1.4691289250068817
19,s_425_005_split_0,s,0.005484950382946219,0.0021715157893417167,0.005899153383002039,-0.5563986064396156,7331.572182952436,0.0183523897044497,0.005243626077792353,2.4109846779677953,2.5910115940255016,2.712391808339584,0.0142227684193998,2281.261749931579,273.5978112205779,0.2871016183196532
20,s_320_020_2_split_1,s,0.005506062446450104,0.0019764546197954366,0.005850047028064506,-1.1931395311146087,15870.541006404188,0.0105565579744991,0.005317932521212571,1.8302336685969527,1.9445753000026798,2.0133675993312243,0.0107069530336392,3935.8994491959897,3627.6336959086143,0.24563122201078907
21,i_570_005_split_1,i,0.005477515122134301,0.00257489990015611,0.006052443234064606,0.11346396938355241,2694.0028107931867,0.020970253925908098,0.0051732034865798505,2.7431965469519963,3.0126437450254397,3.2094313365751117,0.016603041380309,2623.422929243635,4757.268239177297,0.1668783669789449
22,s_425_017_split_0,s,0.0054882954242164595,0.0022204940677463445,0.005920338105467776,-0.6905946605967541,2845.877961333525,0.0124484827351161,0.005229369928229997,1.9634066805183867,2.1173257363307383,2.222835933723554,0.011624031387203,712.7429805632162,693.5445164403013,0.15419816398150354
23,s_570_002_split_1,s,0.005496702019254249,0.0026086282424326182,0.0060839991036866796,-0.2520489576042677,1903.2307236852678,0.015713516027863098,0.0051675620835122385,2.272011611784775,2.503538724509475,2.6749396303854898,0.0138229166096643,3546.1938408294886,3612.851619792449,0.11797477402958778
24,c_770_001_split_3,c,0.0054784846399627204,0.019542545523255996,0.02029517988567724,-0.3686767764705299,3597.781857733179,0.12537008336709501,0.01391779037452577,3.1063650068577675,3.8446985450713,4.529759028426202,0.0630442366047514,-908.7818243656308,-1414.1717165689645,1.097880900008742
25,i_425_025_split_3,i,0.0055106286245896864,0.003133461812393385,0.0063390882463179275,4.089519270216001,1930.8865900117632,0.0422968800489046,0.0052887902693512035,4.088853928296416,4.566355999319473,4.900857201311248,0.0259196058777747,-612.375504975789,-1349.146034149795,0.16136512929088015
26,s_320_040_split_3,s,0.00549362429245214,0.0026069132723353515,0.006080776878545344,-0.23847308054285188,9786.055725597522,0.0282190987555423,0.005157355334617708,3.5211656075200524,3.884327567652024,4.151628309962888,0.021411422411737,-1171.9343748777314,-1124.6923690713177,0.7763245708777117
27,s_425_020_split_3,s,0.005515253231776286,0.0023485982090855517,0.005994344556830493,-0.48034929055229103,2281.3597750039985,0.0165192537930846,0.0052292034499932,2.448016889464977,2.65764530556781,2.8062126204733118,0.0146742567163935,-119.99040076821822,-707.143428527366,0.12774568065885028
28,c_770_010_split_2,c,0.005440704723940063,0.030663892093171705,0.03114258341574008,-0.24499088526214008,6045.7955761011635,0.2522902468025276,0.0218860942994447,4.134539543737744,5.056169281732242,5.883198750075547,0.1287602426265286,-4018.2639269893466,-3489.94604025497,6.726847503902405
29,c_425_025_split_0,c,0.00549446328006738,0.009214868393205957,0.010728462480250524,1.4460577175796026,4356.2114082116,0.0783717959115829,0.007104684291432722,3.8488469286062665,4.917168305703608,5.8119697050539685,0.0412922098657798,918.658500815467,911.7252291111994,1.2613421756330399
30,s_425_010_split_0,s,0.0055011778002981605,0.0022358981092454153,0.005938184703665609,-0.321913705687785,6036.046250445494,0.0220602651707202,0.005250014680504382,2.9283285949484514,3.156697176861389,3.3121728467545735,0.0173889560698295,295.7576339422446,696.5544275723894,0.27697774137664366
31,s_320_050_2_split_3,s,0.0054976409293693304,0.0022038708601830673,0.005922924767040128,-1.0202724063631623,12963.109708319664,0.0176369715445331,0.0052540399655852275,2.1125573777616795,2.2754754469379903,2.381504232266394,0.012512518414538,-360.198799338175,-149.1661694464495,0.3935700873681452
32,s_320_045_split_2,s,0.005483114950707777,0.0022358759957567197,0.00592145683408606,-1.025227874927103,16621.852725208686,0.0134948509439487,0.005229192116242552,2.1270011128657416,2.2969482321228587,2.408583390303439,0.0125949452758875,-3075.2538494994683,-3314.593370820983,0.6175416514265413
33,i_320_005_split_0,i,0.005526684308352986,0.0045443240307992076,0.007154845681685157,3.92617948354037,1743.699510456288,0.050260316198158905,0.005601109925340977,4.526787314913542,5.275152702528606,5.782508307055695,0.0323884646720163,897.9640814388354,954.761809529844,0.5737626764271061
34,s_320_015_split_2,s,0.005478675379015686,0.0020803922235093208,0.00586036494092961,-1.0736411799531698,16114.038703662274,0.013006797411967001,0.005264199806782934,2.0814380826147447,2.226430092597297,2.317158773182216,0.0121979867660712,-4354.145879685971,-4963.633414159536,0.40819790968612935
35,s_425_020_split_1,s,0.005521612465712894,0.0022183834692281797,0.005950449953238124,-0.5893299379336918,2756.294750600072,0.0139805295363931,0.005266020345189513,2.0268131529731845,2.182444301064943,2.290239961254398,0.0120604502313317,3205.3435725216696,4745.22038238047,0.06569874276359775
36,c_570_001_split_0,c,0.005505589249504949,0.009059098023268822,0.010600730513529721,1.3362058353704134,3878.34242907533,0.0843736334531395,0.007023440793008236,4.075568731043242,5.195365157023535,6.1514017246599195,0.0432040058071577,1009.7899021123012,911.6908831013913,1.253011799896449
37,i_570_002_split_2,i,0.005509596365390515,0.003054758737293312,0.006299588401050887,3.357106336086362,1870.5783367978468,0.0332819145576816,0.005323549692708219,3.336341651703083,3.7000414485858366,3.948038505172579,0.0210175791710117,-3556.252399854698,-2893.254831697515,0.11093037399518678
38,c_320_005_split_3,c,0.005450661247125438,0.005161900339248406,0.007506951052841598,9.135105047816975,2625.689141272426,0.1089272265281799,0.005550121210736302,7.96032831042357,9.664245516897644,10.76693512121896,0.059757794990899,-1038.5083513832697,-965.8230524419512,1.3879340865401217
39,s_570_005_split_3,s,0.00550329879677357,0.002724478306822127,0.006140530154481456,0.3901222536718443,1739.618983692453,0.0230367396926437,0.005183988886358661,2.8694555995668485,3.171582659557394,3.398922918691388,0.0176199786360859,-2330.7669233131014,-1480.8519148119703,0.1452968052991546
40,s_425_017_split_1,s,0.005540335326718095,0.0021499272061390067,0.005942728617759676,-0.8123438852431519,2884.0169562758265,0.011411793094105801,0.005301720579588917,1.9371635432179426,2.0778592894992403,2.1713775844547842,0.011512037225562,4403.647708193609,4756.4194864521705,0.06496769850511314
41,s_570_002_split_0,s,0.005479121955493439,0.003462775698461628,0.006481141971003972,4.539231133673107,1121.1474322380054,0.038964694464625096,0.005249626931235424,3.8479815677568987,4.374358237595383,4.750683271233865,0.0249393148424389,1354.4860685273536,707.9056125866385,0.17090935763579337
42,s_320_050_split_0,s,0.005501453644978217,0.002112835606501099,0.005893209962502307,-0.8862041097399613,8752.097030558185,0.0131793462887924,0.0052774345604453005,2.019721501716755,2.1633878273275737,2.255384266554122,0.0119026428753973,1818.705450360636,2235.822113428303,0.31809678453113305
43,c_770_002_split_1,c,0.005454865859561107,0.020839437271695963,0.021540459231823978,0.32084699454458043,2848.349007763948,0.14383416449029512,0.014001390538687163,3.397229998278966,4.352804697071038,5.226473333263584,0.0731778942790575,3812.9649876092167,3741.500226669342,2.7061191168652186
44,s_320_005_split_0,s,0.0054795377584343115,0.0024219830216578595,0.005990928015392728,1.4003739137494078,4771.732106985104,0.038830556900099296,0.005232649974817289,4.6850900689974875,5.092102189129109,5.364019661944876,0.0280680373489953,682.3965880428939,125.89937050791374,0.3894857156310759
45,i_320_005_split_1,i,0.005500054544015553,0.007433889738033067,0.00924686295938885,3.344325269931617,1615.158499012668,0.0743823788235712,0.006494406287409849,4.885331834874848,6.120263926177698,6.955831216750693,0.0451739939882274,4809.407623706261,3431.462741498338,0.4543217678798235
46,s_425_005_split_2,s,0.005494412613949935,0.0021567100380109464,0.005902526519690304,-0.5793467855675134,7686.3417049767995,0.0165908551551073,0.005258319071659047,2.2996861595784246,2.468880010375459,2.5814254249112527,0.0135739585438764,-4146.526827831869,-4689.1624867526825,0.34712584295121285
47,i_320_010_split_1,i,0.005500642868251638,0.0023814611582912244,0.005993994953611282,-0.26669296294773437,3983.587097789472,0.019709550831634,0.0052208984919309784,2.8057172019440832,3.051784464511673,3.2211801810943026,0.0168174547497132,3661.526769473144,4636.307273865328,0.39188906651564465
48,s_320_045_split_3,s,0.0054946394025033275,0.002361656693716402,0.005980672193252102,-0.7198852640465221,14734.41549434548,0.0180696608487303,0.005205059705651604,2.3994521430702656,2.6098657054992604,2.756997522145239,0.0143503367110995,-1271.6574566880504,-700.9985980044377,0.5919966124709828
49,i_320_010_split_2,i,0.005491342021678839,0.002998760503688294,0.006256730963719954,0.2800698163476394,3384.8261177310665,0.0285417969455271,0.005121272438666369,3.301636021867906,3.7127340943176055,4.033655419888872,0.0206574483289541,-3661.526769473144,-4636.307273865328,0.3918890665156446
50,i_570_010_split_0,i,0.005468809212364295,0.0022543609979793515,0.005915098642015458,-0.49093757522712655,2709.645173656426,0.0140152754154153,0.0052036414172857695,2.0619897915074237,2.227471921451541,2.343911126366047,0.0121968730155953,980.7215422789036,887.1290296796934,0.21821556565954317
51,i_570_002_split_3,i,0.005498472864522605,0.0036212684715408667,0.006583572881965599,3.4512973320900002,1943.5053854969335,0.0363702728165134,0.005365903127943687,3.2114875541601666,3.6398125417842153,3.9402616611234484,0.0211430623723389,-119.67234097045682,-1834.1226161568409,0.1580311777685157
52,c_770_002_2_split_1,c,0.005463855947357671,0.016310904884114623,0.017201106252292583,1.8452690397900433,2413.0466107749016,0.16207349352737432,0.010649140615462701,4.792956986557318,6.350702241174508,7.741860621948256,0.0796293311389338,3909.32181357284,3782.524349521825,2.2192862066774097
53,c_570_010_split_0,c,0.00548324061418191,0.011967546173834288,0.013163675793582852,1.4153401817768216,3071.869504410455,0.13958675417239141,0.008327551274535253,5.459401666395034,7.145146011108168,8.629883046547906,0.0677209606090212,980.3901961090316,1196.0880391330195,1.4940869988127068
54,c_770_005_split_2,c,0.005409283252808169,0.040812365474946155,0.041168919216185255,0.7546960932384765,4934.485484219058,0.3957328018468116,0.02704869913533314,4.807009046517996,6.157003250139903,7.316409788042612,0.1978334347392405,-3859.227292315001,-3810.3386207092,12.481368910050067
55,c_570_001_split_3,c,0.0054741053735844186,0.013576654799172212,0.014638442955272607,0.37865678154749816,4174.763389100886,0.1165535468780203,0.009748101433484419,4.175867218003654,5.2771887910561714,6.270779441170564,0.0554253528184809,-1009.7899021123012,-911.6908831013913,1.2311066041603125
56,c_770_002_2_split_3,c,0.005505380801063607,0.005145737429003887,0.00753562957979466,1.545194733255797,2786.933345508842,0.0514212528059213,0.005557831057790385,4.009119741177264,4.792065250762684,5.435796985625741,0.0302112413105541,-1071.7785644312094,-1259.5748085067655,1.263643344510678
57,s_320_010_split_3,s,0.005485238680950887,0.00202798241241043,0.005848110083055829,-0.9944677622429832,6789.200796708383,0.0150482386807715,0.0052828578161444525,2.328650146154062,2.4825405436299097,2.5778097525198715,0.013618202399633,-120.19879801230002,-64.49935500660025,0.20289373559202667
58,i_770_001_split_3,i,0.005517412438603952,0.008530933261895272,0.010159531225220168,0.834378218669221,4254.341883665112,0.0818026251379417,0.006810234746852652,4.110924399707369,5.178433976310972,6.132690921212109,0.0400375603345952,-1098.6569008301087,-946.7471400276283,0.8465975431256689
59,i_570_005_split_2,i,0.005490350688997012,0.003660804673333896,0.0065987113210206165,0.8909278719238776,2356.5551544921227,0.0303002252345239,0.005234457812051683,3.1353475177493006,3.5927008308078703,3.9525112062364482,0.0206892531607062,-2623.422929243635,-4757.268239177297,0.16686981110120838
60,i_570_010_split_1,i,0.005465163882819934,0.0026419707609447052,0.006070073489235997,0.18163298243683013,2103.0184760337606,0.0219370452189552,0.005175593923372342,2.6551648615532915,2.921190975580018,3.114047600002584,0.0161170458356656,2668.586513085173,4837.213022969438,0.1328513153408626
61,s_320_030_split_0,s,0.00548764278805743,0.0021687475005137463,0.0059006483934291995,-0.8305751154931267,14417.002959526088,0.018597692250678102,0.0052530221810763835,2.452287074195319,2.6361996214034358,2.7546207279887733,0.0144700837845778,1181.9976360074827,695.9386081244057,0.8138050860663725
62,c_570_005_split_3,c,0.005497247052139572,0.008553114758422329,0.010166327382485964,3.705285487067729,1092.4208641469288,0.1034193246597999,0.006730614508275825,5.344262330351755,6.890815177903445,8.072297173079573,0.0543315204682433,-962.111846404867,-925.0236346386932,0.539782400508072
63,c_570_010_split_1,c,0.0055088565962943346,0.011784987004984654,0.013008761058203982,1.4906594448793324,3507.705494926785,0.1196182231188429,0.008231912971715605,4.689419846189194,6.1347911126520165,7.410615550757118,0.058614680838168,3904.06095943418,3826.761732425583,1.526886303222024
64,i_425_025_split_1,i,0.005512704544831522,0.0022627111210158013,0.005958938985919888,-0.4013592720375936,3478.4015951289,0.0154410875274732,0.005256502567699693,2.2718564683339926,2.452551810300413,2.575448961588546,0.0135378540795697,2905.48378062974,3864.245430157477,0.15894521958560937
65,i_320_010_split_0,i,0.005494420600881375,0.002138371383893565,0.0058958395613799555,-0.8282530595624111,4661.343747887865,0.0163990140225237,0.00526946558701079,2.398067102748955,2.572455912794409,2.683121971625118,0.0141386188952311,1928.5614287759192,1780.364392716295,0.16846587848789757
66,s_320_005_split_2,s,0.005477240508480727,0.0021653152567337654,0.005889707970433085,-0.4587060581696569,8145.613949875085,0.0202129879438828,0.00524631522435609,2.744912179009195,2.948066778360985,3.0815401758161673,0.0161667311388493,-3268.683656705462,-2926.8853656839774,0.41861542514481065
67,s_320_050_split_1,s,0.005493642086368864,0.0023806964868866823,0.005987289684731601,-0.516469379602702,7715.1954438066205,0.0162582439266453,0.0052063381828835395,2.291087106217331,2.4950125361941367,2.634750512937136,0.0137174021978766,4615.483076146147,2931.256549954432,0.2958239503424273
68,s_425_017_split_2,s,0.005495369011046881,0.0022295977827364905,0.005930311634842688,-0.6616995453929562,2852.99475688797,0.0126188580640673,0.005233795259902186,1.95820169253779,2.1122813019200013,2.218800259458856,0.0116127462806255,-4403.647708193609,-4756.4194864521705,0.06496769850511312
69,c_570_010_split_2,c,0.005487510522313816,0.014789638839439258,0.015774582067264887,0.17811472404973694,3781.6491498428745,0.1264590051370425,0.010266892782700966,4.179621760519335,5.345249642407937,6.421785818444416,0.0659317864714384,-3904.06095943418,-3826.761732425583,1.5268863032220243
70,s_320_040_split_2,s,0.005472796269042726,0.0025761416453406,0.006048797309626247,-0.24510437018278486,8579.550243213736,0.033023957932453496,0.005143946687986029,4.016268962490146,4.423494103629897,4.722754407969435,0.0242935968950458,-3125.761840508673,-3923.907528624874,0.7473192101142
71,c_770_005_split_0,c,0.005457265265403596,0.04064287549471663,0.04100726407692246,2.189605261223714,3806.8079807217487,0.4696457460763236,0.024462712464314154,6.228082585069017,8.479188921626397,10.440241556670214,0.2553966272588071,945.8624628315024,845.8629072741827,6.050340106343832
72,c_425_025_split_1,c,0.005454446550133252,0.012788157902865041,0.013902595263784446,-0.49294955793290063,5491.944624623283,0.0745130159409752,0.009556567131960196,3.053149939721695,3.764349931336595,4.441627135087382,0.0424467078915986,3886.365454538351,3742.8111750205007,1.1579819416061883
73,s_320_040_split_0,s,0.005487811825532166,0.0026103292219451443,0.006076992669104445,0.05011339533780479,9228.717839261402,0.0341432958423106,0.0051648358368775685,3.733806223874025,4.112980037623234,4.393230252998043,0.022690313050339,1171.9343748777314,1124.6923690713177,0.7982632387901287
74,s_320_050_2_split_0,s,0.0054989534956980755,0.002207854958688852,0.005925626386496484,-0.7380459124931842,9110.291842664343,0.0310512766715179,0.005255056288659771,3.0059037890080735,3.2372557183412134,3.389471364151395,0.017811862807416,360.198799338175,149.1661694464495,0.41553219376782546
75,c_425_025_split_2,c,0.005459781614890447,0.012936368688959286,0.01404111462561796,-0.6494572852514473,5461.047611127382,0.07702977190636959,0.009846812692968825,3.0704179970876635,3.74791030871623,4.37827877811189,0.0431120910456682,-3886.365454538351,-3742.8111750205007,1.1579819416061883
76,s_425_005_split_3,s,0.005496776648702675,0.0021869886370722326,0.0059158532580675565,-0.5362294742748386,7214.593147847802,0.0188734834705217,0.0052559484099113886,2.4500302762125385,2.6345878696423726,2.757641145138344,0.0144940195918961,-2281.261749931579,-273.5978112205779,0.2651438499968122
77,s_425_005_split_1,s,0.005490640410615961,0.0021721218719704624,0.005904667185011516,-0.5503297006148835,7372.836484110192,0.0174580909071668,0.0052494165967792794,2.3974550055925787,2.575894393828449,2.6967137467713007,0.0141561738990641,4146.526827831869,4689.1624867526825,0.3471258429512128
78,c_320_005_split_1,c,0.0054413732305535895,0.012046825553200928,0.013218594152843589,2.9609887539389916,3338.3625396964208,0.1490524865673997,0.007936879197658961,6.262687960934499,8.537180007849368,10.430287320728077,0.0827839304614927,4660.259084244665,3925.006142831188,1.6552038881612765
79,i_770_001_split_0,i,0.005491262015853109,0.0046183983941949,0.007175151837787598,0.552735006813164,4654.876495255809,0.042974994323308896,0.005286444712345704,3.602015941025118,4.299265118257072,4.888921137987016,0.0258450112989866,1098.6569008301087,946.7471400276283,0.868581734898519
80,i_570_005_split_0,i,0.005490831062282648,0.002229105351153255,0.00592597906356364,-0.30739800864181444,3483.1767912807895,0.015198440638073,0.005240109441346438,2.122264638991892,2.2865870212145722,2.400044495020296,0.0125764958180074,905.5586030374004,256.44541963855704,0.27406256144924906
81,s_570_002_split_2,s,0.0054774714078122564,0.00269557939413675,0.00610450374841543,-0.08460750763686198,1647.2636187052794,0.0206660505261169,0.005135743045944813,2.623848441816826,2.902350412683431,3.1187877791105745,0.0160172926483448,-3546.1938408294886,-3612.851619792449,0.11797477402958778
82,i_570_005_split_3,i,0.005497701295985593,0.0055099743726162624,0.007783250341023326,1.5297741774730618,1779.3785768510877,0.0569393274936213,0.005678456716751051,4.149548578384973,4.991766862797492,5.6876325732190365,0.0322969753878077,-905.5586030374004,-256.44541963855704,0.2521209437501641
83,s_320_025_split_1,s,0.005492380049078481,0.0021178502201725223,0.005886551815475992,-1.0339062675934623,16160.095053336858,0.014022566188683399,0.005269249894337145,2.1877756314132326,2.3447306533357617,2.4440774063097965,0.0128784546149497,4465.351069308268,4862.430275150782,0.46593038377585594
84,s_320_020_split_2,s,0.0054881674390030175,0.0019214892866682703,0.005814804831846958,-1.1712612524950536,8749.949153473817,0.0092243714660026,0.005309587939551895,1.8069083068037928,1.9144494532797587,1.978838899124407,0.0105068191531071,-4628.853711473674,-4721.152788483119,0.12864702748970663
85,s_320_010_split_0,s,0.005475691668668927,0.0019717753191514416,0.005819874710837777,0.08136139861735758,4170.67787973205,0.030548991121208402,0.005293291246886524,3.790070085536441,4.0247038547886245,4.167111162849863,0.0220577330431163,120.19879801230002,64.49935500660025,0.22480416541598297
86,s_320_025_split_2,s,0.0054845635060118275,0.002251328615526138,0.005928648820660515,-0.27247019794768823,10819.378596129214,0.0258494547730414,0.0052505352474966445,3.267639512838943,3.524312339712859,3.689659478692735,0.0193726871441363,-4465.351069308268,-4862.430275150782,0.4659303837758558
87,c_570_001_split_1,c,0.0054909097714943185,0.012458963959678814,0.013615052847343247,0.5140854090765026,3811.9434583954508,0.11053354979283861,0.009065761025303041,4.146428370715663,5.242889724766643,6.227148635117483,0.0564538413950171,3871.761282430588,3895.6610434332456,1.8190142928299093
88,s_425_020_split_0,s,0.005490306252041955,0.0022342115695901895,0.005927357526373813,-0.6335378836605852,2692.7122380840897,0.0135949690198785,0.005222160967635691,2.074938669388856,2.2386182445393,2.3551367747927485,0.0122989033387661,119.99040076821822,707.143428527366,0.14971233578146328
89,s_320_025_split_3,s,0.0054829140405851864,0.0021598817294416262,0.005892995684786241,-0.9914996212685199,15268.426431355805,0.0153138338548965,0.005249209147208853,2.315535327148074,2.4884985090345912,2.599522958255407,0.0136454396908537,-815.7583684851642,-695.8986082044055,0.4138947244449953
90,s_320_035_split_1,s,0.005494634797664201,0.002381501785055464,0.005988531919552346,-0.49449525747052414,11622.062858061565,0.0207226796703217,0.0052062637391119175,2.9649509518810038,3.229231085013354,3.4104502393640286,0.0177557034152465,3567.06617460584,2673.025951530542,0.5227053715823852
91,s_425_017_split_3,s,0.005539815340033113,0.002488188589224872,0.0060727798668179355,-0.26751378166063633,2458.960911205071,0.0167783066716557,0.005230176843894371,2.271509476336278,2.479054113240725,2.6374590050973987,0.0137943770151811,-712.7429805632162,-693.5445164403013,0.13218193603742714
92,i_320_005_split_3,i,0.0054835055178291256,0.012358448193162166,0.013519454038845533,1.8634506889828701,1595.0354708796087,0.1109079297449407,0.008340887338408359,4.94672555588316,6.643485978411369,8.017975316317692,0.066877028795545,-897.9640814388354,-954.761809529844,0.5518573654728318
93,s_570_005_split_1,s,0.005504037229724571,0.002596895754440692,0.006085687786816084,-0.35900507507143864,2251.311014327344,0.0153997451678558,0.005165047359141063,2.2187404287223846,2.445401901292907,2.6142183392169995,0.0135025615291909,4968.503149696611,4944.505549456579,0.11805411010398668
94,s_320_050_2_split_1,s,0.0054899110823803205,0.002313082584137284,0.005957298330238935,-0.7718707359993808,10254.258075568712,0.0211385485895032,0.005217132218755125,2.6705808965378948,2.8949442711555458,3.049462127588056,0.0159094471157132,4501.784994060511,4168.086106389359,0.42337448920405835
95,s_570_005_split_0,s,0.005509022260379195,0.002796355688041674,0.0061778479107193526,1.3081295040225847,1650.5989013367157,0.0260538265829518,0.005255965310518931,3.0242642080450777,3.330042675628711,3.554712258420509,0.0186834443191346,2330.7669233131014,1480.8519148119703,0.16723964916789072
96,c_570_002_split_2,c,0.005464160637473206,0.012737217047232099,0.013859229874479021,1.0904405997377271,2421.5844993273354,0.1124981202781086,0.00883365246575799,4.221657399952225,5.502612208309896,6.6234120692468075,0.0585089203572333,-3914.175183885328,-3837.5202980316776,0.9242613070991236
97,c_320_005_split_0,c,0.005467142752739146,0.012138357080180375,0.013312625390842684,2.634906391943537,3650.7711859797937,0.1398823425775078,0.008109739013038686,5.727254932148439,7.709959636073687,9.401634171822712,0.0762447994295483,1038.5083513832697,965.8230524419512,1.4097064862697821
98,s_320_050_2_split_2,s,0.005481068002102652,0.0022637843790353353,0.0059301566445450465,-0.9727421919656098,11706.698697894828,0.0159428469497406,0.005219887281647223,2.3392699756094824,2.5304081984387548,2.657574127705624,0.0138722373892453,-4501.784994060511,-4168.086106389359,0.4233744892040583
99,s_320_020_2_split_3,s,0.0054837884544346165,0.0019818900550196226,0.005830932811345639,-1.1413974875974073,14480.425565501911,0.0139875645454168,0.005292794653446936,2.005927404501158,2.132847436514738,2.2098775195190865,0.0116964279200832,-817.30128207218,-148.8291886546027,0.2581365198429813
